database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	iBAT ZT_00 rep1	iBAT ZT_00 rep2	iBAT ZT_00 rep3	iBAT ZT_00 rep4	iBAT ZT_03 rep1	iBAT ZT_03 rep2	iBAT ZT_03 rep3	iBAT ZT_03 rep4	iBAT ZT_06 rep1	iBAT ZT_06 rep2	iBAT ZT_06 rep3	iBAT ZT_06 rep4	iBAT ZT_09 rep1	iBAT ZT_09 rep2	iBAT ZT_09 rep3	iBAT ZT_09 rep4	iBAT ZT_12 rep1	iBAT ZT_12 rep2	iBAT ZT_12 rep3	iBAT ZT_12 rep4	iBAT ZT_15 rep1	iBAT ZT_15 rep2	iBAT ZT_15 rep3	iBAT ZT_15 rep4	iBAT ZT_18 rep1	iBAT ZT_18 rep2	iBAT ZT_18 rep3	iBAT ZT_18 rep4	iBAT ZT_21 rep1	iBAT ZT_21 rep2	iBAT ZT_21 rep3	iBAT ZT_21 rep4
	C55H106O5			TG(O-52:1)	864.8375	[M+NH4]+															49.2216	33.3794	40.5898	38.953	41.3655	32.9386	27.5187	29.0597	30.5371	26.9111	49.8745	29.2033	34.704	65.5628	34.1333	60.3447	40.6198	46.8357	38.2225	55.6055	44.5029	59.8901	42.4186	52.1749	25.6275	34.746	39.6827	27.1713	25.455	50.4506	48.19	38.1564
	C55H104O5			TG(O-52:2)	862.822	[M+NH4]+															76.0968	52.0806	63.463	64.4789	66.2879	53.2614	41.9617	50.0665	48.568	44.9652	76.8085	51.9143	53.9371	95.7812	55.5988	89.6804	68.0645	76.9155	68.4004	88.7547	61.3403	77.454	66.8757	78.6079	40.8592	55.015	58.6724	41.8794	44.7573	77.5257	75.4599	64.9377
	C55H102O5			TG(O-52:3)	860.8062	[M+NH4]+															43.1918	30.3152	35.9756	34.0227	38.3925	29.005	21.3824	28.2815	28.8324	28.1939	41.6604	31.9344	34.7743	47.375	29.582	43.2346	40.0869	39.8182	41.7549	51.4098	31.3009	36.7028	35.2429	42.0475	22.7211	32.1608	29.5742	22.2841	25.5836	42.3265	41.8057	33.372
	C55H100O5			TG(O-52:4)	858.7904	[M+NH4]+															18.8042	13.1877	16.0784	11.3978	17.1251	12.0566	6.59005	11.8863	10.5153	12.5134	17.9052	14.9094	15.0334	18.3014	10.6054	16.157	14.4864	15.6331	18.533	20.4865	10.3663	13.7409	13.0107	16.6913	8.26389	11.9663	11.1851	7.38696	9.22833	15.7797	16.8389	13.3965
	C56H110O5			TG(O-53:0)	880.869	[M+NH4]+															1.10819	0.598814	0.460082	0.710367	0.570834	0.536714	0.435455	0.424504	0.781191	0.471361	0.692973	0.661803	0.55674	0.805116	0.587929	0.847689	0.600081	0.813406	0.862253	0.813549	0.898768	1.26181	0.764648	0.771534	0.355626	0.698028	0.853984	0.488401	0.313928	0.994719	0.863688	0.543526
	C56H108O5			TG(O-53:1)	878.8532	[M+NH4]+															2.06975	1.23517	1.25769	1.52618	1.27317	0.985949	0.652895	0.826248	1.12434	1.04927	2.08429	1.27293	1.37784	2.08247	1.08161	1.87907	1.33273	2.05703	1.80186	2.13922	1.69319	2.40253	1.84664	2.03047	0.99569	1.48853	1.05391	1.08122	0.69367	1.97491	1.58967	1.0683
	C56H106O5			TG(O-53:2)	876.8372	[M+NH4]+															2.20899	1.02115	1.52611	1.66241	1.46398	0.743954	0.689421	0.689364	1.09289	0.956378	1.02851	1.41402	0.457421	2.10758	0.962359	2.04144	1.07945	2.21538	1.48657	1.25231	1.38303	2.20447	1.68701	1.58384	1.28698	1.72742	0.809162	0.755041	1.13634	2.15289	1.55407	1.07286
	C57H112O5			TG(O-54:0)	894.8851	[M+NH4]+															8.6359	4.64118	4.17711	5.48453	4.77065	4.16197	3.1847	2.78073	5.20282	3.8154	6.38782	4.62001	4.40243	6.93401	4.40325	7.5788	4.93634	7.37776	5.82793	6.83348	6.68654	8.83101	5.54965	4.93879	2.58557	5.84407	7.11567	4.07981	1.72975	6.66633	7.44291	4.01559
	C57H110O5			TG(O-54:1)	892.869	[M+NH4]+															50.2815	31.0811	32.3237	38.0007	37.5719	29.5782	24.0997	23.4021	31.9913	25.9612	46.4904	28.8805	34.3739	54.2933	31.9766	53.9505	37.4214	46.5643	38.2645	52.497	41.7669	56.8545	38.0118	40.7476	21.7701	38.9356	43.053	28.8902	18.6189	41.5227	47.724	31.7325
	C57H108O5			TG(O-54:2)	890.8533	[M+NH4]+															72.5347	45.5986	47.6007	55.6355	53.292	40.1222	32.083	33.5832	44.4137	38.9186	60.0666	41.3625	49.3808	78.0112	45.2628	71.4245	55.5749	62.9543	59.7669	66.5957	51.1926	63.9855	49.2619	57.9219	34.9655	50.6049	57.1296	38.7973	36.283	60.4958	65.2232	46.816
	C57H106O5			TG(O-54:3)	888.8377	[M+NH4]+															56.4271	37.2914	39.143	44.1427	45.3918	32.4697	23.6681	27.2591	32.2568	31.0186	51.3753	35.1734	42.8177	62.9224	34.3188	55.5957	43.4009	53.6297	54.0456	55.1185	38.3394	46.2946	42.9919	49.1163	27.4619	37.6471	40.1227	29.3313	33.1802	51.5272	50.8382	38.7133
	C57H104O5			TG(O-54:4)	886.822	[M+NH4]+															25.7932	17.9577	20.4973	18.0267	21.8683	15.066	8.7524	12.9625	16.0296	15.081	24.5385	17.2543	20.1678	27.1805	14.8535	24.5096	20.4616	23.8685	27.6804	28.2241	16.8934	20.8179	20.9994	25.2503	12.0046	18.853	16.1954	13.1513	14.8182	23.3732	23.4879	17.3686
	C57H102O5			TG(O-54:5)	884.8061	[M+NH4]+															10.3143	6.07105	7.1078	5.20324	7.97664	5.19409	1.88446	5.18594	6.04789	4.78685	10.3287	6.33001	7.43793	8.33822	4.99278	9.33515	3.36755	8.283	9.35606	11.5879	7.19854	8.18375	7.92562	9.23256	4.05902	5.22433	4.757	2.09921	4.52383	7.57928	7.83549	6.25697
	C57H100O5			TG(O-54:6)	882.79	[M+NH4]+															5.6453	2.61684	4.10027	3.71078	3.92914	3.06823	1.90579	2.44702	2.85079	3.34385	6.3079	2.90377	4.15435	4.25194	2.75174	4.13951	2.4892	3.85865	4.46684	5.4508	3.47007	4.73025	3.67551	4.85108	2.62727	3.07401	3.38022	1.69907	2.92559	4.27538	3.44658	3.00738
	C58H114O5			TG(O-55:0)	908.9009	[M+NH4]+															1.06665	0.378876	0.33551	0.456933	0.417077	0.414838	0.269995	0.235422	0.520213	0.368709	0.567029	0.491188	0.500561	0.445606	0.392058	0.459384	0.442662	0.727876	0.730361	0.587523	0.53486	0.761214	0.469833	0.415554	0.266148	0.597273	0.505092	0.40413	0.158954	0.651197	0.564445	0.341506
	C58H112O5			TG(O-55:1)	906.8848	[M+NH4]+															2.57055	1.26304	1.38677	1.75128	1.60718	1.19598	0.972823	0.983338	1.33959	1.2555	2.00733	1.42151	1.51557	1.94737	1.28252	2.00061	1.52097	2.16236	2.27193	2.22091	1.82958	2.51869	1.91853	1.64337	0.94582	1.8702	1.48554	1.34395	0.887973	1.81716	2.03798	1.33573
	C58H110O5			TG(O-55:2)	904.8687	[M+NH4]+															3.3352	1.80634	1.74275	2.5142	2.11764	1.49361	1.17735	1.28232	1.7587	1.71179	2.42637	1.80651	2.3009	2.57705	1.64259	2.30829	2.03927	2.5886	2.9027	1.46374	2.05451	2.63993	2.1035	2.12301	1.32061	2.21414	1.87448	1.58231	1.28721	2.19549	1.96562	1.80725
	C58H108O5			TG(O-55:3)	902.8526	[M+NH4]+															2.43155	1.62967	1.37011	1.7205	1.2894	0.428972	0.776333	0.85373	1.16238	0.909371	1.65886	1.26556	1.39859	1.95345	0.984038	1.38265	1.4813	1.91595	2.02027	0.592238	1.21915	1.8906	1.30824	1.48756	0.958905	1.72994	1.21177	1.13478	0.720449	1.83307	1.52983	0.941384
	C59H116O5			TG(O-56:0)	922.9165	[M+NH4]+															3.06828	1.57616	1.16593	2.04344	1.58645	1.3102	1.06131	0.886653	1.97737	1.39109	1.91816	1.69113	1.38359	1.89085	1.45662	1.94682	1.65743	2.49633	2.42583	1.99538	2.31302	2.44133	1.82671	1.23742	0.840421	1.96007	2.17772	1.31444	0.518169	1.95365	2.32367	1.22304
	C59H114O5			TG(O-56:1)	920.9007	[M+NH4]+															22.7483	11.9376	10.2595	17.2197	12.9846	10.8651	8.56988	6.92795	13.982	10.2652	17.4442	11.802	12.4795	17.411	11.362	18.9037	14.4202	19.382	16.6385	18.5564	14.4438	19.9856	14.0648	12.0599	7.3741	14.2737	17.4775	10.1372	5.79084	17.3565	20.2644	10.7679
	C59H112O5			TG(O-56:2)	918.8849	[M+NH4]+															64.754	36.9019	33.8957	49.5984	42.2672	32.8327	27.5503	23.5733	38.7073	32.9356	52.7565	33.7709	42.026	58.8688	37.4941	57.2104	46.424	52.6783	51.1685	57.2557	41.6428	55.2531	39.6564	41.3265	25.94	45.3751	50.3469	32.9507	24.2013	45.4323	57.4221	34.2641
	C59H110O5			TG(O-56:3)	916.869	[M+NH4]+															65.8662	42.3925	36.888	46.3131	47.3154	33.5149	23.0655	24.2709	36.5363	34.7668	52.9101	36.869	47.3	63.3616	37.136	56.5261	45.857	54.7625	56.2561	53.7337	40.1427	50.8144	39.8947	46.1981	28.294	47.2125	48.2006	35.1988	30.1474	47.0064	53.3763	34.8735
	C59H108O5			TG(O-56:4)	914.8533	[M+NH4]+															28.6955	19.595	16.9337	19.6486	22.2548	13.4812	8.78434	10.9244	16.3365	14.9922	24.3392	16.2413	21.497	27.5948	15.1986	25.4735	18.0584	25.4343	26.9431	23.9069	17.3009	21.0947	19.4229	22.0118	11.9731	18.2417	18.7816	13.7548	14.2377	20.8177	22.4493	14.9319
	C59H106O5			TG(O-56:5)	912.8375	[M+NH4]+															14.6849	8.88842	10.2939	9.42349	11.8321	7.24469	4.33998	5.64585	8.71332	6.9455	16.4405	7.86568	10.3086	13.7608	8.16813	16.0785	8.38046	13.3187	12.2301	16.9412	10.5403	12.5379	11.811	13.7869	5.39748	8.39226	9.11949	5.52301	5.30538	11.6857	12.6027	8.99041
	C59H104O5			TG(O-56:6)	910.8219	[M+NH4]+															14.3695	8.22138	10.1524	10.0698	10.3775	7.54267	4.31997	6.64614	8.42249	6.49128	17.724	7.45106	9.33089	14.1849	7.86863	14.7735	6.14802	12.8792	12.5679	15.7145	11.6839	15.4569	11.6887	14.2664	5.3126	8.30638	8.82528	5.72879	6.00252	12.9617	11.3188	8.13812
	C59H102O5			TG(O-56:7)	908.8053	[M+NH4]+															8.13283	4.83897	7.31152	6.72569	6.71263	4.82354	2.69964	4.80694	5.06557	4.14024	12.3201	5.05394	6.59915	8.36122	4.75041	9.10242	3.98597	6.83443	7.22074	10.4615	7.52544	8.99559	7.50067	9.36423	3.63927	4.9394	4.39015	3.98765	3.73782	7.60897	6.4258	5.12501
	C60H118O5			TG(O-57:0)	936.932	[M+NH4]+															0.576564	0.245063	0.112598	0.264136	0.202182	0.188661	0.122561	0.104065	0.214926	0.180189	0.184621	0.270015	0.185066	0.213613	0.219844	0.276525	0.207789	0.316135	0.388902	0.246348	0.308538	0.333306	0.208949	0.127284	0.171554	0.301278	0.288039	0.20664	0.0335647	0.276832	0.236746	0.113269
	C60H116O5			TG(O-57:1)	934.9165	[M+NH4]+															2.04871	0.828905	0.639309	1.31176	1.3137	0.666523	0.814571	0.667934	0.986183	1.01176	1.07915	1.10181	0.976065	1.34214	0.878551	0.970528	1.05689	1.31701	1.4606	1.61769	1.25767	1.52692	0.951917	0.915235	0.548083	1.45603	0.933253	0.713378	0.259453	1.14342	1.13286	0.873136
	C60H114O5			TG(O-57:2)	932.9007	[M+NH4]+															4.08567	1.78689	1.47775	2.34786	1.95229	1.44168	1.15712	1.05799	1.95435	1.69525	2.28293	1.8525	1.98779	1.90653	1.59826	2.151	2.07027	2.70955	3.1318	1.96175	1.69721	2.53477	1.82946	1.60913	1.11995	2.15866	1.90716	1.56588	1.24438	2.2282	2.25454	1.34349
	C60H112O5			TG(O-57:3)	930.8845	[M+NH4]+															3.04785	1.67628	1.2109	1.95511	1.88079	1.17249	0.959909	1.02899	1.41271	1.34756	1.94861	1.50075	1.63708	1.88585	1.39723	1.94174	1.915	2.24708	2.49097	2.11188	1.52805	1.79184	1.66963	1.47659	1.15027	1.81032	1.418	1.41296	1.11081	1.61287	2.01712	1.28805
	C60H110O5			TG(O-57:4)	928.8686	[M+NH4]+															1.14745	0.698319	0.706021	0.758448	0.828965	0.366889	0.375342	0.446741	0.296644	0.549403	1.0729	0.532132	1.04579	0.897949	0.787737	0.989742	0.834132	1.1154	1.0648	0.8321	0.583106	1.12693	0.861163	0.800854	0.559252	0.800136	0.448939	0.67001	0.657281	0.731923	0.715896	0.583412
	C61H120O5			TG(O-58:0)	950.9474	[M+NH4]+															1.11616	0.491941	0.304044	0.587893	0.388892	0.41426	0.30268	0.211685	0.593246	0.480223	0.420178	0.539989	0.441939	0.550369	0.452047	0.393496	0.449726	0.720759	0.86181	0.530442	0.584049	0.571291	0.523688	0.249872	0.27309	0.636028	0.664771	0.410528	0.0876115	0.567375	0.673041	0.336911
	C61H118O5			TG(O-58:1)	948.9319	[M+NH4]+															7.31991	3.64721	2.56855	5.51964	3.65683	3.31478	2.45929	1.72411	4.12024	3.33693	4.74925	3.94462	3.76734	4.42038	3.35618	4.92138	4.3334	5.92273	5.66426	4.76906	4.20377	5.21137	3.90984	2.85507	2.08012	4.44285	5.1758	2.87675	1.36548	4.57696	6.10012	2.87501
	C61H116O5			TG(O-58:2)	946.9162	[M+NH4]+															25.5914	13.3467	10.071	22.0475	14.0174	10.4987	9.03227	6.6924	14.4563	11.8005	18.9312	13.754	14.2128	17.076	12.749	19.5587	16.6847	21.6965	19.1958	19.273	14.0536	17.9993	13.9731	11.5625	8.00287	14.6917	17.9967	10.4523	6.99231	17.7515	23.3989	11.733
	C61H114O5			TG(O-58:3)	944.9003	[M+NH4]+															38.2267	21.3921	17.5458	31.3636	23.1996	17.6828	14.0558	11.4323	22.3177	18.9815	29.5201	20.7321	25.1233	29.4722	20.9879	29.9424	26.1438	31.3832	31.6605	30.6998	21.5382	25.7247	21.5175	20.2666	14.1647	24.5039	26.6159	18.8143	14.3499	25.8613	33.9709	18.7102
	C61H112O5			TG(O-58:4)	942.8843	[M+NH4]+															27.6238	17.9049	15.1549	20.2585	20.5706	13.0523	8.49227	9.19546	14.9445	13.9862	24.7205	15.4493	22.032	25.9936	14.7274	23.5939	17.666	24.088	25.8147	23.0073	16.5613	21.6464	16.2005	19.2341	11.8132	20.0967	17.5519	14.4092	11.7825	18.7864	23.3328	14.4681
	C61H110O5			TG(O-58:5)	940.8686	[M+NH4]+															14.7067	9.68818	8.73151	8.84406	10.1803	6.51549	3.88443	5.22628	8.10994	7.35732	15.0436	8.41015	10.6458	13.2716	7.72851	13.7305	8.03317	13.5038	13.7086	13.584	9.6958	11.7472	10.6313	11.417	5.71393	9.16072	9.11085	6.34405	5.22329	10.5119	11.2393	7.34404
	C61H108O5			TG(O-58:6)	938.853	[M+NH4]+															13.9048	7.69611	9.02772	8.43695	9.88743	5.98304	3.69895	5.54642	8.48765	6.01478	16.485	5.98288	8.87476	12.2178	7.07991	15.7197	5.95268	12.7039	10.3721	15.0559	10.907	14.5292	11.1022	12.4274	4.48355	7.2631	8.16772	5.4126	4.74667	10.4956	10.2287	6.7037
	C61H106O5			TG(O-58:7)	936.837	[M+NH4]+															10.9347	6.25446	7.97861	7.69205	7.58713	5.33784	3.16754	5.12582	6.67855	4.48165	15.2592	4.79538	6.97689	9.86524	5.95769	12.4051	4.45061	10.0897	8.62395	12.6104	8.9704	13.4406	10.0395	12.0127	4.10134	6.33515	6.62803	4.73943	4.07379	9.91681	8.21803	5.91444
	C61H104O5			TG(O-58:8)	934.8215	[M+NH4]+															2.45183	1.45576	1.73595	1.61132	1.71706	1.03162	0.333895	1.03208	1.31477	0.76326	4.49333	1.2979	2.07429	2.20505	0.93241	3.12342	0.698529	2.39201	2.50566	3.69119	2.22965	2.52998	1.94939	2.91717	0.826618	1.33914	1.56651	1.09358	0.524596	2.48757	1.05016	1.09768
	C62H120O5			TG(O-59:1)	962.9477	[M+NH4]+															1.2614	0.451854	0.267183	0.512906	0.367329	0.332695	0.325525	0.203306	0.528493	0.490097	0.611159	0.548762	0.517849	0.525594	0.495079	0.357388	0.584324	0.703398	0.77912	0.645656	0.541258	0.73615	0.378226	0.225555	0.28189	0.571354	0.572585	0.328414	0.0573785	0.606669	0.648189	0.330424
	C62H118O5			TG(O-59:2)	960.9318	[M+NH4]+															2.26252	1.01418	0.513766	1.16133	0.957576	0.699078	0.603992	0.397584	0.995647	1.00797	1.05646	1.21298	0.960377	1.09995	0.804634	0.965752	1.03006	1.3036	1.63792	0.958754	0.866602	1.30954	0.923611	0.601095	0.540304	1.05423	1.03629	0.671646	0.51593	1.07802	1.20197	0.654723
	C62H116O5			TG(O-59:3)	958.9161	[M+NH4]+															1.9269	0.942661	0.688676	1.34544	1.12459	0.676357	0.657886	0.363963	1.00487	0.987651	1.24169	1.01556	1.09895	1.12168	0.890636	1.09644	0.930975	1.25006	1.62509	0.913102	1.05254	1.03424	0.791019	0.724333	0.619771	1.1531	0.993648	0.906487	0.536139	0.951475	1.30804	0.695164
	C62H114O5			TG(O-59:4)	956.9006	[M+NH4]+															1.11775	0.6711	0.543458	0.683616	0.647251	0.350097	0.192648	0.28118	0.614029	0.558129	0.766141	0.604866	0.787971	0.678528	0.500217	0.750518	0.604933	0.8245	1.05345	0.760764	0.668394	0.723646	0.558056	0.619512	0.405761	0.7315	0.455059	0.481211	0.241146	0.610856	0.875707	0.482347
	C63H124O5			TG(O-60:0)	978.9786	[M+NH4]+															0.341358	0.182609	0.0929494	0.228732	0.0926418	0.124295	0.115762	0.0847399	0.12592	0.128589	0.182902	0.230245	0.176477	0.231642	0.112041	0.110619	0.116986	0.269982	0.24721	0.11166	0.208744	0.170322	0.164452	0.0492958	0.10639	0.204351	0.211852	0.122499		0.172216	0.182129	0.0771494
	C63H122O5			TG(O-60:1)	976.9633	[M+NH4]+															2.43543	1.12046	0.578656	1.51563	0.897442	0.897123	0.683694	0.502437	1.19102	1.03825	1.28366	1.40585	1.14368	1.2751	1.0355	0.930115	1.21628	1.58938	1.96669	1.07922	1.08882	1.07152	0.930112	0.530237	0.701773	1.35311	1.35756	0.877146	0.179483	1.21172	1.54704	0.709518
	C63H120O5			TG(O-60:2)	974.9478	[M+NH4]+															7.48787	3.1823	2.09066	5.21745	3.26783	2.43661	2.09609	1.38785	3.78546	3.42188	4.31914	3.97299	3.38063	3.74816	3.33594	4.12042	3.81909	5.08431	5.81016	3.87216	3.42278	3.98494	3.19863	2.0476	1.97659	4.12012	4.20429	2.77208	1.16954	3.35082	5.603	2.33118
	C63H118O5			TG(O-60:3)	972.9321	[M+NH4]+															12.8534	6.34521	4.40467	10.597	6.7339	4.77661	3.74095	2.74478	6.90068	5.50635	8.92831	6.71612	6.92749	7.5937	5.92603	8.26368	8.19243	10.1767	9.50155	8.21667	6.06879	7.04153	6.2023	4.97756	3.65304	6.58227	7.8578	4.96366	3.32188	7.98102	11.0032	4.91648
	C63H116O5			TG(O-60:4)	970.916	[M+NH4]+															10.4941	6.69794	4.59441	9.88256	6.90766	4.3677	3.20795	2.75686	6.30026	5.17846	9.34422	6.42401	6.82407	7.82713	5.66309	8.46051	7.69918	11.3727	9.10416	8.93062	5.86608	7.16754	6.57045	5.97223	3.43589	5.78666	6.90726	4.54173	3.8319	8.39738	10.3198	5.1117
	C63H114O5			TG(O-60:5)	968.9001	[M+NH4]+															6.39132	3.97873	3.16758	4.671	4.54419	2.79633	1.83676	1.80317	3.63518	3.04285	6.29447	3.34755	3.87737	4.58429	3.32751	5.47468	3.68347	6.46034	5.25363	5.6969	3.55936	4.68789	4.3611	4.00986	2.21158	3.7147	3.91928	2.54408	1.89329	4.66543	5.86899	2.90572
	C63H112O5			TG(O-60:6)	966.8842	[M+NH4]+															6.56426	3.62655	3.94797	3.24359	4.58805	2.7958	1.68655	2.49088	3.8668	2.97086	8.05652	2.62925	4.3207	5.04332	3.23871	6.5354	2.61377	5.87467	4.69312	6.70822	4.85208	6.65436	5.00443	5.36695	1.86767	3.36932	3.85699	2.52942	1.59217	4.324	4.67636	3.0424
	C63H110O5			TG(O-60:7)	964.8681	[M+NH4]+															8.75402	5.07947	5.69003	4.70141	5.99233	3.7712	2.29708	3.38867	4.89936	3.16636	12.0174	3.61778	5.1837	7.3821	4.38348	9.68341	2.91876	7.01074	5.72121	8.70237	7.29796	11.2966	6.58579	8.54395	2.7972	4.24985	5.03543	3.64109	2.26696	6.57446	5.50805	3.82682
	C63H108O5			TG(O-60:8)	962.8519	[M+NH4]+															3.19595	1.74146	1.81243	1.5971	2.16656	1.17538	0.439913	1.0807	1.37902	1.23673	4.5039	1.45078	1.61063	2.22973	1.34293	3.51848	0.920564	2.70009	2.49461	3.24038	2.32289	4.0005	2.22252	3.51233	0.90691	1.41572	1.49436	1.34585	0.836354	2.60397	1.69885	1.11057
	C64H124O5			TG(O-61:1)	990.9786	[M+NH4]+															0.382722	0.168937	0.0528048	0.268177	0.098837	0.140733	0.137098	0.0815299	0.167053	0.153339	0.156633	0.207889	0.237274	0.232679	0.101643	0.156885	0.165295	0.22288	0.253779	0.151903	0.173887	0.228819	0.126091	0.0483291	0.121715	0.273158	0.162564	0.100485	0.0262225	0.193671	0.164062	0.107153
	C64H122O5			TG(O-61:2)	988.9634	[M+NH4]+															0.989945	0.414536	0.168194	0.542433	0.311777	0.26152	0.217896	0.154515	0.391303	0.420166	0.354754	0.522343	0.360862	0.400288	0.32544	0.326764	0.425841	0.461169	0.734339	0.306593	0.367841	0.44347	0.341819	0.091646	0.229747	0.48071	0.438052	0.374345	0.031009	0.401705	0.475467	0.22397
	C64H120O5			TG(O-61:3)	986.9479	[M+NH4]+															1.15163	0.387818	0.210853	0.486587	0.359717	0.263454	0.244948	0.132889	0.416324	0.445199	0.476138	0.49475	0.482681	0.336452	0.374338	0.409573	0.464908	0.582535	0.792273	0.378612	0.46433	0.362352	0.32164	0.172775	0.219789	0.542896	0.470833	0.340179	0.0895062	0.364125	0.466285	0.242156
	C64H118O5			TG(O-61:4)	984.9317	[M+NH4]+															0.515366	0.275088	0.103299	0.190236	0.322831	0.163792	0.124002	0.125245	0.336588	0.266146	0.300539	0.275788	0.259264	0.331191	0.27434	0.282617	0.270016	0.385771	0.435898	0.301469	0.217156	0.262941	0.222693	0.151211	0.131577	0.312779	0.252572	0.194861		0.194438	0.377275	0.110863
	C65H126O5			TG(O-62:1)	1004.9946	[M+NH4]+															0.722358	0.422748	0.184521	0.45938	0.301526	0.211158	0.201782	0.198643	0.339584	0.298546	0.341386	0.422704	0.428094	0.576817	0.266902	0.235909	0.292268	0.429761	0.693087	0.274415	0.352982	0.316259	0.229463	0.184704	0.348809	0.587097	0.377025	0.275156	0.0781473	0.32252	0.590452	0.204968
	C65H124O5			TG(O-62:2)	1002.9791	[M+NH4]+															2.20473	0.934407	0.46017	1.29928	0.936509	0.637286	0.559791	0.387772	1.09779	0.995665	1.13017	1.32425	1.17594	1.12753	0.945739	0.970238	1.13526	1.34436	1.87708	0.965858	0.923763	1.03329	0.780851	0.482878	0.622193	1.25437	1.12009	0.79316	0.208121	0.906267	1.46998	0.582486
	C65H122O5			TG(O-62:3)	1000.9636	[M+NH4]+															3.02656	1.30386	0.782751	1.73347	1.33336	0.942326	0.79987	0.525337	1.42022	1.44303	1.5895	1.74054	1.46662	1.63563	1.18179	1.36973	1.42034	1.86818	2.50382	1.35529	1.23134	1.42725	0.973576	0.627333	0.69557	1.50913	1.55723	1.04253	0.466524	1.34314	1.81847	0.857639
	C65H120O5			TG(O-62:4)	998.9478	[M+NH4]+															2.3202	1.19371	0.684166	1.37498	1.23777	0.66228	0.536059	0.506418	1.15236	1.04838	1.56466	1.21062	1.11904	1.15591	1.01045	1.36713	1.11844	1.71905	1.81134	1.31809	1.03536	1.04199	0.924973	0.843737	0.600543	1.2045	1.09468	0.775544	0.309671	0.938376	1.62036	0.727884
	C65H118O5			TG(O-62:5)	996.932	[M+NH4]+															1.77207	0.768741	0.679175	0.95831	1.20314	0.577892	0.372264	0.362125	0.966191	0.869471	1.5772	0.763513	0.648044	0.956428	0.801159	1.3557	0.8306	1.35261	0.987223	1.51087	0.879656	1.09583	0.837621	0.774194	0.576567	0.929423	0.851119	0.472885	0.259315	0.786947	1.22596	0.683264
	C65H116O5			TG(O-62:6)	994.9155	[M+NH4]+															2.45112	1.13956	0.993836	1.12613	1.2933	0.653621	0.43431	0.535602	1.19876	0.70466	2.39986	0.885783	0.964995	0.959813	0.874738	1.68519	0.882209	1.64446	1.64581	1.97053	1.27324	1.60152	1.28561	1.24411	0.550981	1.14183	1.12321	0.630707	0.201088	1.15599	1.17808	0.637617
	C65H114O5			TG(O-62:7)	992.8998	[M+NH4]+															1.88261	1.12253	1.20974	1.14637	1.34892	0.865237	0.316259	0.638404	0.981526	0.832524	3.14607	0.918718	1.20972	1.37698	0.873322	2.07943	0.714266	1.64481	1.39436	2.19199	1.57766	2.02228	1.56574	1.66656	0.607544	1.09988	0.89894	0.700162	0.492825	1.40625	1.45927	0.972511
	C65H112O5			TG(O-62:8)	990.8837	[M+NH4]+															1.12279	0.769556	1.08135	0.881849	1.24123	0.72181	0.4825	0.685814	0.735071	0.571148	2.71771	0.676652	0.985953	1.26003	0.935939	2.02593	0.538191	1.26378	1.12534	1.83127	1.38257	2.05937	1.18878	2.10036	0.433332	0.983062	0.561851	0.719347	0.2349	0.829076	0.68942	0.747943
	C66H126O5			TG(O-63:2)	1016.9946	[M+NH4]+															0.338493	0.122494	0.0312066	0.205141	0.0772282	0.0499353	0.0887862	0.0989084	0.131288	0.0914159	0.141785	0.194703	0.218591	0.201863	0.105702	0.0829738	0.117898	0.163399	0.317711	0.124175	0.090514	0.126603	0.0650129	0.032208	0.14521	0.275856	0.149291	0.0799176		0.151328	0.151554	0.0534565
	C66H124O5			TG(O-63:3)	1014.9792	[M+NH4]+															0.399066	0.159865	0.0728279	0.158219	0.129423	0.118642	0.0619048	0.0362767	0.14734	0.191925	0.116308	0.240428	0.161441	0.168195	0.14405	0.0879686	0.131778	0.194435	0.277331	0.115035	0.138923	0.146879	0.0376287	0.045404	0.0876772	0.301811	0.13061	0.121553		0.0978779	0.146365	0.0910996
	C67H130O5			TG(O-64:1)	1033.0261	[M+NH4]+															0.253556	0.106423	0.0214603	0.160441	0.0544313	0.0742375	0.122163	0.160147	0.118336	0.119135	0.100262	0.199165	0.251885	0.287995	0.0919531	0.0884677	0.0307823	0.0999775	0.457335	0.110003	0.179957	0.144691	0.0566692	0.0295013	0.221096	0.453876	0.1125	0.0922544		0.0646002	0.197082	0.0878966
	C67H128O5			TG(O-64:2)	10310104	[M+NH4]+															0.686619	0.283523	0.131509	0.432182	0.245994	0.139048	0.250682	0.230441	0.334764	0.308367	0.332444	0.54564	0.449043	0.580799	0.259969	0.209544	0.276619	0.426843	0.817745	0.245984	0.399262	0.33051	0.154772	0.0819992	0.348932	0.734967	0.292418	0.294407	0.0416061	0.179636	0.412839	0.188064
	C67H126O5			TG(O-64:3)	1028.9949	[M+NH4]+															1.01209	0.47321	0.18405	0.546193	0.408909	0.238047	0.246024	0.22089	0.469215	0.424603	0.473043	0.630308	0.528673	0.613635	0.387824	0.422786	0.475369	0.423528	0.964521	0.33756	0.381969	0.430144	0.266162	0.151923	0.315894	0.67003	0.389192	0.386569	0.073823	0.395762	0.594442	0.234867
